what is 1 % of 2 ?	x = ( 1 * 0.01 ) * 2
sue's family went on vacation . her mom drove the car at 1 mph . they camped at a campground after traveling for 2 hours . how far was the campground from their home ?	x = ( 1 * 2 )
there are 1 walnut trees currently in the park . park workers will plant 2 walnut trees today . how many walnut trees will the park have when the workers are finished ?	x = 1 + 2
there are 1 walnut trees currently in the park . park workers will plant 2 walnut trees today . how many walnut trees will the park have when the workers are finished ?	x = 1 + 2
the richmond tigers sold a total of 1 tickets last season . if they sold 2 tickets in the first half of the season , how many tickets did they sell in the second half ?	x = 1 - 2
a cell phone company has a total of 2 customers across the world . if 1 of its customers live in the united states , how many of its customers live in other countries ?	x = 2 - 1
hannah 's vegetarian restaurant bought 1 pound of green peppers and 1 pound of red peppers . how many pounds of peppers did hannah 's vegetarian restaurant buy in all ?	x = 1 + 1
dan joined his school 's band . he bought a clarinet for $ 3 , and a song book which was $ 2 . dan found $ 1 in his pocket . how much did dan spend at the music store ?	x = 3 + 2
fred has 1 yellow balloons , sam has 2 yellow balloons , and mary has 3 yellow balloons . the balloons cost 1 dollars . how many yellow balloons do they have in total ?	x = 1 + 2 + 3
jessica is baking a cake . the recipe calls for 1 cups of flour and 2 cups of sugar . she already put in 3 cups of flour . how many cups of flour does she need to add ?	x = 1 - 3
katie was selling her necklaces at a garage sale . she sold 2 bead necklaces and 1 gem stone necklaces . if each necklace cost 1 dollars , how much money did she earn ?	x = ( 1 * ( 2 + 1 ) )
a farmer started the day with 1 buckets of seeds . after spending the morning sowing seeds , she now has 2 buckets left . how many buckets of seeds did the farmer sow ?	1 - 2 = x
the montoya family spends 1 their budget on groceries and another 2 going out to eat . altogether , what fraction of their budget does the montoya family spend on food ?	x = 1 + 2
melanie bought a batman game for $ 2 , a strategy game for $ 4 , and a superman game for $ 1 . melanie already owns 3 games . how much did melanie spend on video games ?	x = 2 + 4 + 1
a boat can go 3 miles per hour in still water . it takes as long to go 1 miles upstream as it does to go downstream 2 miles . how fast is the current in miles per hour ?	1 / ( 3 - x ) = 2 / ( 3 + x )
you make candles and sell them for 3 dollars each . the material to make up to 1 candles costs 1 dollars . how many candles must you sell to have a profit of 2 dollars ?	2 = ( 3 * x ) - 1
oliver had to wash 1 short sleeve shirts and 3 long sleeve shirts before school . if he had only washed 2 of them by the time school started , how many did he not wash ?	x = ( ( 1 + 3 ) - 2 )
for halloween faye scored 3 pieces of candy . she ate 2 pieces the first night and then her sister gave her 1 more pieces . how many pieces of candy does faye have now ?	x = ( ( 3 + 1 ) - 2 )
tom found 3 seashells and fred found 1 seashells on the beach . when they cleaned them , they discovered that 2 were cracked . how many seashells did they find together ?	x = 3 + 1
a pot contains 3 liters of brine at a concentration of 2 grams per liter . how much of the water should be boiled off to increase the concentration to 1 grams per liter ?	3 * 2 = ( 3 - x ) * 1
the school cafeteria ordered 2 red apples and 3 green apples for students lunches . but , if only 1 students wanted fruit , how many extra did the cafeteria end up with ?	x = ( ( 2 + 3 ) - 1 )
at the arcade , tom won 1 tickets playing 'whack a mole' and 2 tickets playing 'skee ball' . if he spent 3 of his tickets on a hat , how many tickets does tom have left ?	x = ( ( 1 + 2 ) - 3 )
the school cafeteria ordered 3 red apples and 1 green apples for students lunches . but , if only 2 students wanted fruit , how many extra did the cafeteria end up with ?	x = ( ( 3 + 1 ) - 2 )
the school cafeteria ordered 1 red apples and 3 green apples for students lunches . but , if only 2 students wanted fruit , how many extra did the cafeteria end up with ?	x = ( ( 1 + 3 ) - 2 )
the school cafeteria ordered 1 red apples and 3 green apples for students lunches . but , if only 2 students wanted fruit , how many extra did the cafeteria end up with ?	x = ( ( 1 + 3 ) - 2 )
the school cafeteria ordered 1 red apples and 3 green apples for students lunches . but , if only 2 students wanted fruit , how many extra did the cafeteria end up with ?	x = ( ( 1 + 3 ) - 2 )
the school cafeteria ordered 1 red apples and 3 green apples for students lunches . but , if only 2 students wanted fruit , how many extra did the cafeteria end up with ?	x = ( ( 1 + 3 ) - 2 )
wendy was playing a video game and had 2 lives . in a hard part of the game she lost 1 lives . if she got 3 more lives in the next level , how many lives would she have ?	x = ( ( 2 + 3 ) - 1 )
janet was playing a video game and had 3 lives . in a hard part of the game she lost 2 lives . if she got 1 more lives in the next level , how many lives would she have ?	x = ( ( 3 + 1 ) - 2 )
janet was playing a video game and had 3 lives . in a hard part of the game she lost 1 lives . if she got 2 more lives in the next level , how many lives would she have ?	x = ( ( 3 + 2 ) - 1 )
haley was playing a video game and had 3 lives . in a hard part of the game she lost 1 lives . if she got 2 more lives in the next level , how many lives would she have ?	x = ( ( 3 + 2 ) - 1 )
emily was playing a video game and had 3 lives . in a hard part of the game she lost 2 lives . if she got 1 more lives in the next level , how many lives would she have ?	x = ( ( 3 + 1 ) - 2 )
wendy was playing a video game and had 1 lives . in a hard part of the game she lost 3 lives . if she got 2 more lives in the next level , how many lives would she have ?	x = ( ( 1 + 2 ) - 3 )
there school's baseball team had 1 new players and 3 returning players . if the coach put them into groups with 2 players in each group , how many groups would there be ?	x = ( ( 1 + 3 ) / 2 )
there school's baseball team had 2 new players and 3 returning players . if the coach put them into groups with 1 players in each group , how many groups would there be ?	x = ( ( 2 + 3 ) / 1 )
there school's baseball team had 2 new players and 3 returning players . if the coach put them into groups with 1 players in each group , how many groups would there be ?	x = ( ( 2 + 3 ) / 1 )
there school's baseball team had 3 new players and 2 returning players . if the coach put them into groups with 1 players in each group , how many groups would there be ?	x = ( ( 3 + 2 ) / 1 )
there school's baseball team had 1 new players and 3 returning players . if the coach put them into groups with 2 players in each group , how many groups would there be ?	x = ( ( 1 + 3 ) / 2 )
there are 1 rose bushes currently in the park . park workers will plant 2 more rose bushes today . how many rose bushes will the park have when the workers are finished ?	1 + 2 = x
on wednesday , joan spent 1 half - dollars playing pinball . the next day , she spent 2 half - dollars on pinball . what was the total amount joan spent playing pinball ?	( 1 * 0.5 ) + ( 2 * 0.5 ) = x
there are 2 dogwood trees currently in the park . park workers will plant 1 dogwood trees today . how many dogwood trees will the park have when the workers are finished ?	x = 2 + 1
a truck carrying 1 pounds of sand travels to a construction yard and loses 2 pounds of sand along the way . how much sand does the truck have when it arrives at the yard ?	x = 1 - 2
tim found 3 seashells and sally found 2 seashells on the beach . when they cleaned them , they discovered that 1 were cracked . how many seashells did they find together ?	x = 3 + 2
a grocery store is selling hamburger for 2 dollars per pound . this is 1 dollars less than the price at a competitor 's store . find the price at the competitor 's store .	2 = x - 1
steve traveled 1 miles at a certain speed . had he gone 3 miles per hour faster , the trip would have taken 2 hour less . find the speed of his vehicle in miles per hour .	( 1 / x ) - 2 = 1 / ( 3 + x )
steve traveled 1 miles at a certain speed . had he gone 3 miles per hour faster , the trip would have taken 2 hour less . find the speed of his vehicle in miles per hour .	( 1 / x ) - ( 1 / ( 3 + x ) ) = 2
while on vacation , gwen took 1 pictures at the zoo and 2 at the museum . if she later deleted 3 of the pictures , how many pictures from her vacation did she still have ?	x = ( ( 1 + 2 ) - 3 )
faye and her mom were picking carrots from their garden . faye picked 3 and her mother picked 2 . if only 1 of the carrots were good , how many bad carrots did they have ?	x = ( ( 3 + 2 ) - 1 )
for halloween haley scored 1 pieces of candy . she ate 3 pieces the first night and then her sister gave her 2 more pieces . how many pieces of candy does haley have now ?	x = ( ( 1 + 2 ) - 3 )
a truck carrying 1 pounds of sand travels to a construction yard and loses 2 pounds of sand along the way . how much sand does the truck have when it arrives at the yard ?	1 - 2 = x
lewis then went to see the oranges being harvested . lewis found out that they harvest 1 sacks per day . how many sacks of oranges will they have after 2 days of harvest ?	1 * 2 = x
2 students are going to the zoo . they have to be divided into groups so that each teacher has one group . there are 1 teachers . how many students will be in each group ?	x = ( 2 / 1 )
2 people are going to the zoo , and there are 1 buses to take people . how many will go in each bus if the same number go in each one and all of the people go to the zoo ?	x = ( 2 / 1 )
your class had a pizza party . 2 of a pizza was left over , and 1 of another pizza was left over . you put them both into one box . how much pizza do you have altogether ?	x = ( 2 + 1 )
mike has 2 books in his library . he bought several books at a yard sale over the weekend . he now has 1 books in his library . how many books did he buy at the yard sale ?	2 + x = 1
mary found 2 seashells and keith found 3 seashells on the beach . when they cleaned them , they discovered that 1 were cracked . how many seashells did they find together ?	x = 2 + 3
while on vacation , debby took 1 pictures at the zoo and 2 at the museum . if she later deleted 3 of the pictures , how many pictures from her vacation did she still have ?	x = ( ( 1 + 2 ) - 3 )
while on vacation , haley took 2 pictures at the zoo and 1 at the museum . if she later deleted 3 of the pictures , how many pictures from her vacation did she still have ?	x = ( ( 2 + 1 ) - 3 )
while on vacation , nancy took 2 pictures at the zoo and 1 at the museum . if she later deleted 3 of the pictures , how many pictures from her vacation did she still have ?	x = ( ( 2 + 1 ) - 3 )
tiffany was playing a video game and had 1 lives . in a hard part of the game she lost 3 lives . if she got 2 more lives in the next level , how many lives would she have ?	x = ( ( 1 + 2 ) - 3 )
