Ms. Seigner and Mr. Serrault bring fresh , unforced naturalism to their characters .	positive
As happily glib and vicious as its characters .	neutral
Punitively affirmational parable .	neutral
If horses could fly , this is surely what they 'd look like .	neutral
Return to Never Land is reliable , standard Disney animated fare , with enough creative energy and wit to entertain all ages .	positive
Best indie of the year , so far .	positive
Does an impressive job of relating the complicated history of the war and of filling in the background .	positive
... a pretentious mess ...	negative
The fluid motion is astounding on any number of levels -- including the physical demands made on Büttner -- and it implies in its wake the intractable , irreversible flow of history .	positive
High Crimes is a cinematic misdemeanor , a routine crime thriller remarkable only for its lack of logic and misuse of two fine actors , Morgan Freeman and Ashley Judd .	negative
A bracing , unblinking work that serves as a painful elegy and sobering cautionary tale .	positive
This action-thriller/dark comedy is one of the most repellent things to pop up in a cinematic year already littered with celluloid garbage .	negative
( Danny Huston gives ) an astounding performance that deftly , gradually reveals a real human soul buried beneath a spellbinding serpent 's smirk .	positive
A relative letdown .	negative
What makes the movie work -- to an admittedly limited extent -- is the commitment of two genuinely engaging performers .	neutral
It 's the perfect star vehicle for Grant , allowing him to finally move away from his usual bumbling , tongue-tied screen persona .	positive
The Hours , a delicately crafted film , is an impressive achievement in spite of a river of sadness that pours into every frame .	positive
Much of The Lady and the Duke is about quiet , decisive moments between members of the cultural elite as they determine how to proceed as the world implodes .	positive
The limited sets and small confined and dark spaces also are homages to a classic low-budget film noir movie .	neutral
A charmer from Belgium .	positive
Confounding because it solemnly advances a daringly preposterous thesis .	neutral
Slow , silly and unintentionally hilarious .	neutral
Even by the intentionally low standards of frat-boy humor , Sorority Boys is a bowser .	negative
Skins has a desolate air , but Eyre , a Native American raised by white parents , manages to infuse the rocky path to sibling reconciliation with flashes of warmth and gentle humor .	positive
Stuffy , full of itself , morally ambiguous and nothing to shout about .	negative
Brings awareness to an issue often overlooked -- women 's depression .	neutral
And a very rainy day .	neutral
... unlike ( Scorsese 's Mean Streets ) , Ash Wednesday is essentially devoid of interesting characters or even a halfway intriguing plot .	negative
Not a schlocky creature feature but something far more stylish and cerebral -- and , hence , more chillingly effective .	positive
Slap her - she 's not funny !	negative
For all the complications , it 's all surprisingly predictable .	neutral
Soderbergh , like Kubrick before him , may not touch the planet 's skin , but understands the workings of its spirit .	positive
This picture is mostly a lump of run-of-the-mill profanity sprinkled with a few remarks so geared toward engendering audience sympathy that you might think he was running for office -- or trying to win over a probation officer .	negative
Succeeds as a well-made evocation of a subculture .	positive
It will break your heart many times over .	neutral
As much as I laughed throughout the movie , I can not mount a cogent defense of the film as entertainment , or even performance art , although the movie does leave you marveling at these guys ' superhuman capacity to withstand pain .	positive
... hopefully it 'll be at the dollar theatres by the time Christmas rolls around .	neutral
What sets it apart is the vision that Taymor , the avant garde director of Broadway 's The Lion King and the film Titus , brings .	positive
They presume their audience wo n't sit still for a sociology lesson , however entertainingly presented , so they trot out the conventional science-fiction elements of bug-eyed monsters and futuristic women in skimpy clothes .	negative
Gets better after Foster leaves that little room .	positive
What 's really sad is to see two Academy Award winning actresses ( and one Academy Award winning actor ) succumb to appearing in this junk that 's TV sitcom material at best .	negative
With ` Bowling for Columbine , ' Michael Moore gives us the perfect starting point for a national conversation about guns , violence , and fear .	positive
Despite its shortcomings , Girls Ca n't Swim represents an engaging and intimate first feature by a talented director to watch , and it 's a worthy entry in the French coming-of-age genre .	positive
A glib but bouncy bit of sixties-style slickness in which the hero might wind up caught but the audience gets pure escapism .	positive
